region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
DTLA,2025-07-18,382,19,7,4,0,60,0.711,19.317,23.8,24.128,58.215,9.446,29.16,10.0,0.0,0.0,0.0,0
DTLA,2025-07-18,382,20,7,4,0,50,0.759,21.8,21.35,21.889,68.425,8.538,25.56,69.0,0.0,0.0,0.0,0
DTLA,2025-07-18,382,21,7,4,0,23,0.725,17.0,20.0,20.867,75.318,6.831,21.6,17.0,0.0,0.0,0.0,0
DTLA,2025-07-18,382,22,7,4,0,23,0.949,15.957,19.5,20.484,78.19,6.3,18.36,6.0,0.0,0.0,0.0,0
DTLA,2025-07-18,382,23,7,4,0,15,1.013,14.6,19.45,20.651,79.19,5.22,17.28,11.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,0,7,5,1,6,1.544,15.5,19.15,20.633,80.941,3.425,14.04,10.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,1,7,5,1,8,0.773,27.0,18.7,20.207,83.781,3.536,10.08,17.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,2,7,5,1,9,1.264,17.222,18.45,20.034,85.374,3.144,10.08,19.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,3,7,5,1,7,1.153,26.714,18.45,19.983,85.374,3.495,10.08,37.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,4,7,5,1,3,1.012,16.333,18.4,19.964,85.369,3.144,10.08,61.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,5,7,5,1,3,1.033,14.0,18.4,19.835,85.369,4.025,11.16,100.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,6,7,5,1,7,1.057,27.143,18.6,20.0,85.936,5.098,14.4,100.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,7,7,5,1,16,0.729,12.25,18.8,20.2,84.868,5.098,14.4,98.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,8,7,5,1,20,0.813,14.55,19.2,20.486,82.513,5.74,17.28,100.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,9,7,5,1,23,0.818,12.609,20.2,21.483,77.055,5.474,18.36,100.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,10,7,5,1,42,0.781,16.5,21.6,22.901,70.25,5.072,19.08,56.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,11,7,5,1,43,0.724,32.558,24.0,25.294,60.352,5.649,22.32,70.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,12,7,5,1,46,0.783,22.804,26.25,28.871,52.782,6.215,24.48,20.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,13,7,5,1,50,0.89,23.06,28.3,31.327,46.655,8.553,28.44,9.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,14,7,5,1,37,0.971,24.514,28.35,30.653,46.371,12.688,36.0,7.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,15,7,5,1,42,1.343,29.333,27.85,29.768,46.385,11.386,37.44,8.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,16,7,5,1,49,0.98,17.939,27.85,29.105,45.208,10.045,33.12,3.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,17,7,5,1,42,0.87,22.333,27.05,27.305,47.223,10.767,30.6,4.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,18,7,5,1,36,1.257,21.444,25.0,25.179,56.303,12.061,32.04,3.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,19,7,5,1,43,1.139,22.651,22.85,23.472,64.688,9.446,32.4,3.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,20,7,5,1,20,0.767,13.9,21.2,22.051,71.992,8.156,25.56,3.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,21,7,5,1,36,0.918,9.889,20.35,21.437,75.859,6.542,21.6,11.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,22,7,5,1,11,0.715,10.273,19.85,21.162,77.495,4.589,17.28,24.0,0.0,0.0,0.0,0
DTLA,2025-07-19,383,23,7,5,1,11,0.708,13.909,19.5,20.662,77.94,4.943,13.68,19.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,0,7,6,1,6,0.944,11.333,19.3,20.428,77.661,4.511,14.4,55.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,1,7,6,1,9,1.558,20.222,19.15,20.355,78.138,3.848,12.96,55.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,2,7,6,1,11,0.641,17.091,18.95,20.21,79.373,3.604,11.52,74.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,3,7,6,1,4,0.263,19.0,18.85,20.134,79.871,3.439,10.8,95.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,4,7,6,1,3,0.938,28.333,18.85,20.143,79.871,3.382,9.72,78.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,5,7,6,1,1,2.953,26.0,18.8,19.897,80.12,4.725,12.24,98.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,6,7,6,1,11,0.744,15.182,18.8,19.908,83.259,6.269,16.92,100.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,7,7,6,1,6,0.678,15.333,18.9,20.155,83.005,5.4,16.56,100.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,8,7,6,1,18,0.536,13.0,19.3,20.618,80.961,4.966,15.84,100.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,9,7,6,1,30,0.786,15.8,20.05,21.288,76.541,5.098,17.28,100.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,10,7,6,1,38,1.31,17.132,21.45,22.682,69.328,4.589,18.0,98.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,11,7,6,1,31,1.322,22.129,23.85,24.978,59.359,5.021,20.52,81.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,12,7,6,1,37,0.942,16.973,26.15,28.797,51.752,6.3,24.48,26.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,13,7,6,1,33,0.865,20.758,28.05,30.844,46.143,8.513,28.44,11.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,14,7,6,1,46,0.718,40.717,28.05,30.381,46.738,11.435,33.84,3.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,15,7,6,1,28,0.866,34.25,27.05,29.025,49.872,11.99,35.64,0.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,16,7,6,1,61,0.836,17.656,26.4,27.99,51.817,10.565,35.28,0.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,17,7,6,1,59,0.754,16.593,26.0,26.773,52.887,9.687,31.68,1.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,18,7,6,1,66,0.742,16.076,24.4,24.738,58.546,11.109,30.6,4.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,19,7,6,1,46,1.118,24.565,22.65,22.962,64.027,10.626,30.6,2.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,20,7,6,1,28,0.948,15.964,21.05,21.706,70.823,8.404,27.72,3.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,21,7,6,1,34,0.845,11.588,20.25,21.206,74.879,6.623,21.24,17.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,22,7,6,1,19,1.161,11.737,19.75,20.995,77.48,4.783,17.28,41.0,0.0,0.0,0.0,0
DTLA,2025-07-20,384,23,7,6,1,14,0.636,19.857,19.5,20.797,78.19,4.156,13.32,80.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,0,7,0,0,7,1.089,10.857,19.2,20.337,78.901,4.847,14.04,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,1,7,0,0,10,1.456,18.7,18.95,20.027,79.119,4.725,13.68,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,2,7,0,0,6,2.016,47.167,18.85,19.976,78.851,3.997,13.32,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,3,7,0,0,5,1.202,12.6,18.75,19.759,78.331,4.279,12.6,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,4,7,0,0,3,0.38,18.333,18.65,19.632,77.562,3.818,12.6,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,5,7,0,0,9,0.944,16.333,18.6,19.563,76.807,3.439,11.52,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,6,7,0,0,12,0.998,11.417,19.15,20.1,77.141,5.072,14.76,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,7,7,0,0,14,0.857,13.143,19.45,20.413,75.471,4.847,13.68,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,8,7,0,0,25,0.817,10.4,20.05,21.013,72.713,4.847,15.12,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,9,7,0,0,21,1.018,15.19,20.55,21.335,69.6,5.545,17.28,100.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,10,7,0,0,34,0.894,20.765,21.85,22.394,63.033,6.425,20.88,71.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,11,7,0,0,30,0.584,14.633,23.65,23.907,55.072,7.38,24.48,42.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,12,7,0,0,46,0.717,23.065,24.75,25.737,51.223,8.227,27.0,45.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,13,7,0,0,39,0.754,21.128,26.45,28.313,45.858,7.696,27.72,28.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,14,7,0,0,39,0.735,18.231,27.45,29.511,43.241,8.227,27.72,2.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,15,7,0,0,53,0.809,21.321,27.75,29.616,42.765,9.788,30.6,0.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,16,7,0,0,47,0.652,16.66,27.3,28.295,43.764,10.986,32.4,0.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,17,7,0,0,57,1.181,18.649,26.4,26.543,46.594,10.884,32.4,0.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,18,7,0,0,68,0.814,16.956,24.5,24.657,55.641,10.486,29.88,0.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,19,7,0,0,49,0.726,16.571,22.45,22.69,63.778,10.449,29.52,1.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,20,7,0,0,28,0.563,12.179,20.65,21.227,71.892,8.551,27.0,4.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,21,7,0,0,17,0.697,11.0,19.8,20.625,76.502,7.256,21.6,14.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,22,7,0,0,21,0.914,27.619,19.5,20.626,77.94,5.192,18.36,46.0,0.0,0.0,0.0,0
DTLA,2025-07-21,385,23,7,0,0,9,1.049,12.889,19.55,20.726,77.45,4.711,14.4,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,0,7,1,0,1,0.469,6.0,19.45,20.659,77.683,4.354,13.32,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,1,7,1,0,1,0.396,3.0,19.3,20.596,78.161,3.622,12.24,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,2,7,1,0,1,0.873,24.0,19.2,20.507,77.646,3.017,10.08,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,3,7,1,0,4,2.232,29.0,19.35,20.502,75.697,3.425,9.72,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,4,7,1,0,1,0.915,9.0,19.35,20.391,74.488,3.536,9.72,97.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,5,7,1,0,5,1.236,8.8,19.35,20.344,73.771,3.476,9.36,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,6,7,1,0,19,1.068,10.632,19.85,21.187,74.333,2.676,7.56,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,7,7,1,0,26,0.716,9.192,20.05,21.127,73.182,4.327,11.52,100.0,0.1,0.1,0.0,0
DTLA,2025-07-22,386,8,7,1,0,35,0.726,12.6,20.6,21.432,70.285,5.74,16.2,100.0,0.1,0.1,0.0,0
DTLA,2025-07-22,386,9,7,1,0,40,1.05,12.8,21.35,22.069,66.26,5.994,18.0,100.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,10,7,1,0,36,0.61,13.611,22.15,22.675,61.89,6.552,19.8,92.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,11,7,1,0,26,0.489,22.231,23.4,23.811,56.089,6.452,21.24,52.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,12,7,1,0,42,0.63,17.571,25.25,26.436,49.718,6.66,23.76,24.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,13,7,1,0,38,0.774,16.079,26.65,28.959,46.661,7.327,25.92,18.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,14,7,1,0,46,0.916,17.326,27.25,29.821,46.974,9.703,30.6,5.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,15,7,1,0,37,0.577,13.595,26.85,28.887,48.87,11.458,33.84,1.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,16,7,1,0,65,0.726,21.6,26.0,27.134,50.239,12.108,34.92,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,17,7,1,0,55,0.846,18.218,24.9,25.079,52.266,11.386,34.56,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,18,7,1,0,61,1.02,17.902,23.7,23.845,58.191,10.44,31.68,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,19,7,1,0,40,1.118,17.3,22.05,22.327,64.723,9.808,29.16,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,20,7,1,0,34,0.889,18.029,20.2,20.83,73.209,7.79,25.92,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,21,7,1,0,26,0.921,22.077,19.3,20.381,77.91,4.966,19.44,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,22,7,1,0,14,0.829,12.714,18.9,20.333,80.391,2.817,13.32,0.0,0.0,0.0,0.0,0
DTLA,2025-07-22,386,23,7,1,0,9,0.741,37.111,18.65,20.158,82.182,2.577,9.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,0,7,2,0,4,0.695,12.25,18.55,19.993,82.698,3.017,7.56,17.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,1,7,2,0,5,1.578,85.4,18.35,19.729,82.939,3.06,7.92,45.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,2,7,2,0,2,2.36,44.0,18.0,19.333,83.701,2.846,7.56,100.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,3,7,2,0,0,,,18.05,19.275,82.108,2.93,9.36,100.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,4,7,2,0,3,0.966,7.0,17.9,19.198,82.089,2.036,8.28,100.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,5,7,2,0,6,1.466,16.5,17.85,19.221,82.083,1.406,6.48,95.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,6,7,2,0,19,0.505,8.421,18.5,19.992,81.638,2.012,5.4,36.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,7,7,2,0,24,0.781,16.375,18.85,20.236,79.105,2.347,8.64,24.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,8,7,2,0,37,0.76,13.811,19.95,21.035,72.229,3.495,13.32,12.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,9,7,2,0,23,0.759,11.87,21.3,22.086,64.145,4.14,16.92,9.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,10,7,2,0,37,0.951,24.378,23.1,24.084,56.746,4.514,19.44,2.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,11,7,2,0,23,0.495,13.435,25.25,27.193,49.397,5.123,21.6,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,12,7,2,0,51,0.661,15.137,27.0,29.385,45.269,7.441,25.92,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,13,7,2,0,52,0.983,22.712,27.8,30.3,44.186,9.587,30.24,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,14,7,2,0,43,0.77,18.233,28.3,30.613,42.502,10.348,32.04,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,15,7,2,0,57,0.764,18.193,28.2,29.648,41.12,12.092,34.92,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,16,7,2,0,47,1.017,16.851,27.2,27.638,41.652,12.769,36.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,17,7,2,0,57,0.986,16.947,26.3,26.11,44.494,11.363,35.64,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,18,7,2,0,55,0.754,17.527,24.65,24.441,52.033,10.694,33.12,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,19,7,2,0,60,0.653,14.75,22.8,22.756,57.974,9.45,29.16,1.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,20,7,2,0,42,0.724,20.571,21.15,21.524,64.112,6.592,24.48,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,21,7,2,0,21,0.788,14.667,20.25,20.862,67.546,4.837,16.56,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,22,7,2,0,11,0.859,24.818,19.6,20.205,70.55,5.014,12.6,0.0,0.0,0.0,0.0,0
DTLA,2025-07-23,387,23,7,2,0,10,0.651,10.8,18.75,19.565,75.6,4.202,13.32,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,0,7,3,0,12,0.618,34.667,18.3,19.355,79.026,3.19,10.44,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,1,7,3,0,2,0.0,62.0,17.95,19.08,82.095,3.319,8.64,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,2,7,3,0,2,0.695,28.0,17.4,18.578,86.369,3.645,8.28,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,3,7,3,0,3,0.599,11.333,16.95,18.21,89.723,3.476,8.64,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,4,7,3,0,2,1.574,12.5,16.35,17.675,92.91,2.902,7.92,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,5,7,3,0,8,0.766,15.25,16.0,17.161,93.191,3.245,6.84,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,6,7,3,0,15,0.913,11.067,15.75,16.975,93.781,2.415,7.2,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,7,7,3,0,15,0.806,16.933,16.5,17.707,90.56,3.055,7.92,1.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,8,7,3,0,33,0.825,28.636,18.4,19.565,80.842,3.6,14.04,6.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,9,7,3,0,23,0.787,13.87,20.65,21.754,68.286,2.846,15.12,3.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,10,7,3,0,28,1.304,23.393,23.25,24.425,56.6,4.504,19.08,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,11,7,3,0,32,0.593,13.969,25.9,27.705,47.219,6.287,23.4,3.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,12,7,3,0,31,0.573,20.226,27.9,29.879,40.506,8.211,27.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,13,7,3,0,33,0.857,16.061,28.9,30.81,37.722,10.134,30.96,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,14,7,3,0,39,0.873,26.615,29.2,30.559,35.296,11.779,34.2,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,15,7,3,0,37,0.616,20.054,28.6,29.595,38.01,12.985,36.36,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,16,7,3,0,46,1.025,15.109,27.7,28.141,40.981,13.16,36.72,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,17,7,3,0,56,1.165,15.107,26.8,26.415,41.813,11.526,36.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,18,7,3,0,58,1.192,18.983,25.65,25.232,46.089,9.821,30.6,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,19,7,3,0,48,1.101,21.229,23.55,23.365,54.337,9.673,27.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,20,7,3,0,28,0.73,20.321,21.05,21.248,64.298,7.675,25.2,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,21,7,3,0,25,0.945,17.72,19.85,20.358,70.142,6.051,18.36,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,22,7,3,0,17,0.806,18.0,19.0,19.792,76.13,5.248,15.12,0.0,0.0,0.0,0.0,0
DTLA,2025-07-24,388,23,7,3,0,11,0.562,19.091,18.55,19.708,80.086,3.645,13.32,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,0,7,4,0,7,0.572,23.143,18.1,19.289,83.444,3.964,10.08,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,1,7,4,0,11,0.923,25.909,17.75,18.912,85.575,4.279,10.44,2.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,2,7,4,0,8,0.896,15.75,17.35,18.306,87.481,5.56,12.6,4.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,3,7,4,0,2,1.018,11.0,16.9,17.766,89.719,6.048,14.76,9.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,4,7,4,0,7,1.573,96.0,16.5,17.54,91.732,4.725,13.68,7.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,5,7,4,0,5,0.557,6.6,16.1,17.399,94.099,2.952,10.8,10.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,6,7,4,0,14,0.611,16.857,15.9,17.144,93.788,2.676,8.28,92.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,7,7,4,0,12,0.763,11.333,16.35,17.453,90.549,3.382,10.08,64.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,8,7,4,0,23,0.923,16.217,17.8,18.556,80.763,4.863,15.84,32.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,9,7,4,0,18,0.672,13.5,19.85,20.249,67.465,5.318,19.08,54.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,10,7,4,0,22,0.855,13.0,21.95,22.138,56.462,6.091,21.96,22.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,11,7,4,0,24,0.5,18.083,24.15,25.222,48.148,6.091,23.04,22.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,12,7,4,0,49,0.754,15.449,26.25,27.762,40.711,6.778,24.84,11.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,13,7,4,0,28,1.208,26.857,27.8,29.281,35.961,8.614,28.08,1.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,14,7,4,0,33,0.94,15.152,27.45,28.786,41.315,12.881,36.0,2.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,15,7,4,0,40,0.886,26.0,26.0,27.171,47.246,13.619,38.88,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,16,7,4,0,29,0.638,22.966,25.45,26.359,47.406,10.465,37.8,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,17,7,4,0,53,1.029,32.566,24.95,24.954,48.206,9.801,31.32,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,18,7,4,0,71,0.945,34.028,24.0,23.814,50.036,7.654,27.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,19,7,4,0,67,1.325,47.866,22.65,22.346,54.999,8.937,24.12,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,20,7,4,0,26,0.699,28.462,20.6,20.569,64.619,8.391,23.76,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,21,7,4,0,29,0.941,17.655,19.1,19.432,72.309,6.638,20.52,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,22,7,4,0,20,0.73,12.7,18.45,19.155,76.042,4.457,16.56,0.0,0.0,0.0,0.0,0
DTLA,2025-07-25,389,23,7,4,0,17,1.131,12.0,18.0,18.721,79.239,4.847,12.6,0.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,0,7,5,1,12,1.046,12.333,17.6,18.465,82.051,4.237,12.6,6.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,1,7,5,1,5,1.493,21.0,17.35,18.402,82.819,2.706,10.08,22.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,2,7,5,1,6,0.239,18.5,17.1,18.09,82.789,2.507,6.84,31.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,3,7,5,1,4,0.204,26.0,16.65,17.635,84.362,2.167,6.84,12.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,4,7,5,1,5,0.33,12.8,16.35,17.265,85.154,2.277,5.4,6.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,5,7,5,1,7,0.674,15.714,15.95,17.178,87.637,0.255,5.4,13.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,6,7,5,1,9,0.831,22.333,16.6,17.459,83.268,2.422,6.84,91.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,7,7,5,1,14,1.384,54.286,17.0,17.931,80.918,1.8,6.12,100.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,8,7,5,1,22,1.132,21.545,18.6,18.87,71.052,5.257,15.84,93.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,9,7,5,1,24,0.98,12.625,20.3,20.219,61.266,6.144,20.16,62.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,10,7,5,1,35,0.848,24.371,22.0,21.918,54.476,5.692,21.24,57.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,11,7,5,1,30,1.441,49.467,23.65,24.364,47.698,5.805,22.32,13.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,12,7,5,1,40,1.032,31.025,25.35,26.839,43.084,7.029,24.84,3.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,13,7,5,1,37,1.051,28.324,26.2,27.883,41.921,9.504,29.88,0.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,14,7,5,1,42,1.206,16.786,26.3,28.087,43.774,10.373,32.04,6.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,15,7,5,1,37,1.033,19.946,26.35,27.785,43.645,10.348,32.4,79.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,16,7,5,1,32,0.679,11.438,26.0,26.448,43.548,11.414,33.12,72.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,17,7,5,1,50,0.896,21.26,25.2,24.656,44.629,10.855,33.12,100.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,18,7,5,1,46,0.843,16.239,23.45,22.684,49.239,9.931,32.76,97.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,19,7,5,1,57,1.209,18.614,22.15,21.733,53.627,7.765,27.36,41.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,20,7,5,1,38,0.918,17.711,20.7,20.49,60.166,7.256,20.88,96.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,21,7,5,1,29,1.009,16.828,19.8,20.118,64.656,4.218,18.0,0.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,22,7,5,1,26,1.186,18.577,19.15,19.793,67.984,2.34,11.52,0.0,0.0,0.0,0.0,0
DTLA,2025-07-26,390,23,7,5,1,25,1.333,25.44,18.65,19.451,70.14,1.26,6.84,0.0,0.0,0.0,0.0,0
DTLA,2025-07-27,391,0,7,6,1,11,0.621,20.545,18.2,19.025,72.146,1.095,3.96,0.0,0.0,0.0,0.0,0
